post_id,date,text,sentiment_score,emotion,distress_score,risk_level,clean_text
P06085,2025-08-14,"I can't take this end it all anymore, it's hopeless and I want to suffering.",-0.7446790757354707,Fear,0.978238384073028,High Risk,i cant take this end it all anymore its hopeless and i want to suffering
P06803,2025-08-14,"I can't take this hurt myself anymore, it's depressed and I want to pointless.",-0.5521286159006219,Fear,0.9591610442893737,High Risk,i cant take this hurt myself anymore its depressed and i want to pointless
P00911,2025-08-15,"I can't take this hurt myself anymore, it's hopeless and I want to depressed.",-0.6382781688225441,Fear,0.9257914882215508,High Risk,i cant take this hurt myself anymore its hopeless and i want to depressed
P00279,2025-08-15,"I can't take this worthless anymore, it's give up and I want to hopeless.",-0.5209146034980348,Sadness,0.9196674659228684,High Risk,i cant take this worthless anymore its give up and i want to hopeless
P05877,2025-08-18,"I can't take this hopeless anymore, it's pain and I want to suffering.",-0.9610249652845406,Sadness,0.8147542673416892,High Risk,i cant take this hopeless anymore its pain and i want to suffering
P07342,2025-08-19,"I can't take this worthless anymore, it's suffering and I want to pain.",-0.8024259958831732,Sadness,0.8555385249039421,High Risk,i cant take this worthless anymore its suffering and i want to pain
P03361,2025-08-20,"I can't take this hurt myself anymore, it's worthless and I want to pointless.",-0.965163567788206,Sadness,0.883644946484017,High Risk,i cant take this hurt myself anymore its worthless and i want to pointless
P02927,2025-08-20,Everything is pain and I feel pointless.,-0.7015715696077545,Fear,0.8007359750508508,High Risk,everything is pain and i feel pointless
P07633,2025-08-22,"I can't take this depressed anymore, it's hurt myself and I want to pain.",-0.8486355030140275,Fear,0.9090455516969752,High Risk,i cant take this depressed anymore its hurt myself and i want to pain
P05909,2025-08-22,"I can't take this depressed anymore, it's suffering and I want to end it all.",-0.7256382558254633,Fear,0.700675894783877,High Risk,i cant take this depressed anymore its suffering and i want to end it all
P09319,2025-08-23,"I can't take this end it all anymore, it's pointless and I want to depressed.",-0.7401674471867778,Sadness,0.7961280870390935,High Risk,i cant take this end it all anymore its pointless and i want to depressed
P06008,2025-08-26,"I can't take this pointless anymore, it's pain and I want to worthless.",-0.9208452343080448,Fear,0.7563979958889053,High Risk,i cant take this pointless anymore its pain and i want to worthless
P01608,2025-08-26,"I can't take this no way out anymore, it's end it all and I want to hurt myself.",-0.710201636293663,Fear,0.7808890026301548,High Risk,i cant take this no way out anymore its end it all and i want to hurt myself
P00268,2025-08-27,"I can't take this give up anymore, it's hurt myself and I want to suffering.",-0.6145070372322607,Sadness,0.8167886842125929,High Risk,i cant take this give up anymore its hurt myself and i want to suffering
P02629,2025-08-28,Everything is suffering and I feel hopeless.,-0.6633978769920953,Sadness,0.9613815552850352,High Risk,everything is suffering and i feel hopeless
P07969,2025-08-29,Everything is suffering and I feel pain.,-0.9887855657811596,Fear,0.7907797121081581,High Risk,everything is suffering and i feel pain
P05630,2025-08-30,"I can't take this end it all anymore, it's suffering and I want to depressed.",-0.9433871038743912,Sadness,0.7989038721190375,High Risk,i cant take this end it all anymore its suffering and i want to depressed
P06977,2025-08-31,"I can't take this hopeless anymore, it's end it all and I want to no way out.",-0.6845435367670885,Fear,0.8894634314186631,High Risk,i cant take this hopeless anymore its end it all and i want to no way out
P04884,2025-09-02,"I can't take this give up anymore, it's no way out and I want to hopeless.",-0.6360488084437036,Sadness,0.9193107274984932,High Risk,i cant take this give up anymore its no way out and i want to hopeless
P00084,2025-09-04,"I can't take this pain anymore, it's give up and I want to worthless.",-0.7343226842159261,Sadness,0.909853663230158,High Risk,i cant take this pain anymore its give up and i want to worthless
P07038,2025-09-05,"I can't take this depressed anymore, it's give up and I want to hurt myself.",-0.7312688148654991,Fear,0.9817637479869876,High Risk,i cant take this depressed anymore its give up and i want to hurt myself
P00859,2025-09-06,"I can't take this suffering anymore, it's no way out and I want to give up.",-0.6862567141078604,Sadness,0.874877817041279,High Risk,i cant take this suffering anymore its no way out and i want to give up
P03477,2025-09-06,Everything is pain and I feel hurt myself.,-0.9065960509047508,Sadness,0.9116226621920452,High Risk,everything is pain and i feel hurt myself
P04518,2025-09-07,"I can't take this hopeless anymore, it's pointless and I want to depressed.",-0.837676304998062,Fear,0.7060748139370276,High Risk,i cant take this hopeless anymore its pointless and i want to depressed
P04704,2025-09-08,"I can't take this pointless anymore, it's no way out and I want to suffering.",-0.6022745209112063,Fear,0.7493197068160927,High Risk,i cant take this pointless anymore its no way out and i want to suffering
P03003,2025-09-08,Everything is hopeless and I feel give up.,-0.8543637388721315,Fear,0.7902856829234765,High Risk,everything is hopeless and i feel give up
P00666,2025-09-08,"I can't take this hurt myself anymore, it's suffering and I want to end it all.",-0.8035128873273544,Fear,0.8123658661060363,High Risk,i cant take this hurt myself anymore its suffering and i want to end it all
P01171,2025-09-08,"I can't take this end it all anymore, it's suffering and I want to hopeless.",-0.9714865429981904,Sadness,0.9926419084942064,High Risk,i cant take this end it all anymore its suffering and i want to hopeless
P05559,2025-09-09,"I can't take this end it all anymore, it's pointless and I want to worthless.",-0.9320463088536506,Sadness,0.7606427818730156,High Risk,i cant take this end it all anymore its pointless and i want to worthless
P01815,2025-09-10,"I can't take this give up anymore, it's end it all and I want to depressed.",-0.8202676890730283,Sadness,0.8663861473633434,High Risk,i cant take this give up anymore its end it all and i want to depressed
P05974,2025-09-11,"I can't take this pain anymore, it's end it all and I want to worthless.",-0.5849634508972114,Sadness,0.7285512843107997,High Risk,i cant take this pain anymore its end it all and i want to worthless
P08644,2025-09-11,Everything is hopeless and I feel worthless.,-0.8276683626558217,Sadness,0.7626318904993127,High Risk,everything is hopeless and i feel worthless
P02152,2025-09-11,Everything is worthless and I feel pointless.,-0.6981224280811935,Sadness,0.7400406637846385,High Risk,everything is worthless and i feel pointless
P08517,2025-09-11,"I can't take this suffering anymore, it's end it all and I want to pointless.",-0.8527038903945656,Sadness,0.7119272627418647,High Risk,i cant take this suffering anymore its end it all and i want to pointless
P09019,2025-09-13,"I can't take this suffering anymore, it's end it all and I want to pain.",-0.5261396661924537,Sadness,0.8749093319005918,High Risk,i cant take this suffering anymore its end it all and i want to pain
P04365,2025-09-15,Everything is no way out and I feel end it all.,-0.5306445917914864,Fear,0.7633167667800551,High Risk,everything is no way out and i feel end it all
P04181,2025-09-17,"I can't take this pain anymore, it's suffering and I want to hopeless.",-0.9056842449420062,Sadness,0.8747802810353498,High Risk,i cant take this pain anymore its suffering and i want to hopeless
P02208,2025-09-18,"I can't take this hurt myself anymore, it's hopeless and I want to suffering.",-0.7183720780871583,Fear,0.970377762338969,High Risk,i cant take this hurt myself anymore its hopeless and i want to suffering
P01906,2025-09-19,Everything is pointless and I feel depressed.,-0.8364966157519489,Sadness,0.9206435164999742,High Risk,everything is pointless and i feel depressed
P05875,2025-09-21,"I can't take this worthless anymore, it's pointless and I want to depressed.",-0.7863741993018517,Sadness,0.8605390600959079,High Risk,i cant take this worthless anymore its pointless and i want to depressed
P04331,2025-09-22,"I can't take this worthless anymore, it's give up and I want to suffering.",-0.7502272883381422,Fear,0.9826783520975684,High Risk,i cant take this worthless anymore its give up and i want to suffering
P05618,2025-09-22,Everything is depressed and I feel hurt myself.,-0.5411754599890706,Fear,0.9451882784765964,High Risk,everything is depressed and i feel hurt myself
P08416,2025-09-22,"I can't take this hopeless anymore, it's depressed and I want to hurt myself.",-0.7010812499359578,Sadness,0.8042616319787558,High Risk,i cant take this hopeless anymore its depressed and i want to hurt myself
P07402,2025-09-24,"I can't take this pain anymore, it's hurt myself and I want to suffering.",-0.5368217652149613,Sadness,0.9825852710984102,High Risk,i cant take this pain anymore its hurt myself and i want to suffering
P07987,2025-09-24,"I can't take this pain anymore, it's no way out and I want to depressed.",-0.7211090728935339,Sadness,0.8688940181805845,High Risk,i cant take this pain anymore its no way out and i want to depressed
P04694,2025-09-24,"I can't take this suffering anymore, it's worthless and I want to hopeless.",-0.5849673139021103,Fear,0.8857265695821404,High Risk,i cant take this suffering anymore its worthless and i want to hopeless
P00408,2025-09-26,"I can't take this worthless anymore, it's suffering and I want to depressed.",-0.5114129078893414,Sadness,0.9980010812075886,High Risk,i cant take this worthless anymore its suffering and i want to depressed
P01506,2025-09-26,"I can't take this pain anymore, it's end it all and I want to pointless.",-0.8068561474272273,Sadness,0.924189267267957,High Risk,i cant take this pain anymore its end it all and i want to pointless
P08943,2025-09-26,"I can't take this give up anymore, it's pointless and I want to suffering.",-0.6708052204137813,Fear,0.8671037559318816,High Risk,i cant take this give up anymore its pointless and i want to suffering
P07025,2025-09-26,"I can't take this pain anymore, it's hopeless and I want to worthless.",-0.8921758491810606,Fear,0.9058712469882436,High Risk,i cant take this pain anymore its hopeless and i want to worthless
P09544,2025-09-26,"I can't take this end it all anymore, it's worthless and I want to pain.",-0.6859293387449986,Sadness,0.9599356515178756,High Risk,i cant take this end it all anymore its worthless and i want to pain
P03336,2025-09-27,Everything is depressed and I feel pain.,-0.5162991848823851,Fear,0.7921975542963249,High Risk,everything is depressed and i feel pain
P05832,2025-09-30,"I can't take this end it all anymore, it's pointless and I want to give up.",-0.7723500761263282,Sadness,0.8156451400151273,High Risk,i cant take this end it all anymore its pointless and i want to give up
P09136,2025-10-01,"I can't take this hopeless anymore, it's give up and I want to end it all.",-0.5139264085513265,Sadness,0.7454119934415683,High Risk,i cant take this hopeless anymore its give up and i want to end it all
P05708,2025-10-03,"I can't take this no way out anymore, it's depressed and I want to suffering.",-0.5467924336797804,Fear,0.90515791750265,High Risk,i cant take this no way out anymore its depressed and i want to suffering
P00990,2025-10-03,"I can't take this hopeless anymore, it's no way out and I want to suffering.",-0.7702079713931884,Sadness,0.8187123890721377,High Risk,i cant take this hopeless anymore its no way out and i want to suffering
P09532,2025-10-04,"I can't take this end it all anymore, it's pain and I want to no way out.",-0.6493739679498466,Sadness,0.9033257380819848,High Risk,i cant take this end it all anymore its pain and i want to no way out
P05479,2025-10-07,"I can't take this end it all anymore, it's worthless and I want to give up.",-0.6161622834813605,Fear,0.9392226178166108,High Risk,i cant take this end it all anymore its worthless and i want to give up
P01290,2025-10-07,"I can't take this hopeless anymore, it's give up and I want to hurt myself.",-0.6586736974779005,Sadness,0.9255475437870044,High Risk,i cant take this hopeless anymore its give up and i want to hurt myself
P06164,2025-10-08,"I can't take this no way out anymore, it's give up and I want to depressed.",-0.9370166118476568,Fear,0.9287353887957264,High Risk,i cant take this no way out anymore its give up and i want to depressed
P06872,2025-10-08,Everything is give up and I feel no way out.,-0.7463027904724402,Fear,0.951369002409614,High Risk,everything is give up and i feel no way out
P00922,2025-10-09,"I can't take this suffering anymore, it's depressed and I want to give up.",-0.8250275302351802,Fear,0.702509104563057,High Risk,i cant take this suffering anymore its depressed and i want to give up
P06156,2025-10-09,"I can't take this no way out anymore, it's hurt myself and I want to depressed.",-0.6103866744588724,Fear,0.8455084584818915,High Risk,i cant take this no way out anymore its hurt myself and i want to depressed
P09094,2025-10-13,"I can't take this hopeless anymore, it's pointless and I want to give up.",-0.6854092727114571,Sadness,0.961295913025174,High Risk,i cant take this hopeless anymore its pointless and i want to give up
P04230,2025-10-13,"I can't take this pointless anymore, it's depressed and I want to hopeless.",-0.8797772181620453,Fear,0.9504597265999946,High Risk,i cant take this pointless anymore its depressed and i want to hopeless
P07291,2025-10-15,"I can't take this depressed anymore, it's suffering and I want to hurt myself.",-0.5910634712480367,Sadness,0.9264482315954964,High Risk,i cant take this depressed anymore its suffering and i want to hurt myself
P09275,2025-10-16,"I can't take this suffering anymore, it's worthless and I want to no way out.",-0.6389105223162885,Sadness,0.9535930189352146,High Risk,i cant take this suffering anymore its worthless and i want to no way out
P02741,2025-10-16,"I can't take this end it all anymore, it's depressed and I want to pointless.",-0.7197303237916146,Sadness,0.7463479708618114,High Risk,i cant take this end it all anymore its depressed and i want to pointless
P08291,2025-10-17,"I can't take this give up anymore, it's pointless and I want to pain.",-0.8267088731038227,Fear,0.9466678975769376,High Risk,i cant take this give up anymore its pointless and i want to pain
P00518,2025-10-21,"I can't take this depressed anymore, it's hopeless and I want to end it all.",-0.8399700837395083,Fear,0.9954009218573524,High Risk,i cant take this depressed anymore its hopeless and i want to end it all
P05146,2025-10-21,"I can't take this worthless anymore, it's end it all and I want to no way out.",-0.9793666077988884,Fear,0.766319759514165,High Risk,i cant take this worthless anymore its end it all and i want to no way out
P08131,2025-10-22,"I can't take this worthless anymore, it's hurt myself and I want to hopeless.",-0.5253503565465323,Sadness,0.938649623157998,High Risk,i cant take this worthless anymore its hurt myself and i want to hopeless
P04233,2025-10-23,"I can't take this pointless anymore, it's pain and I want to suffering.",-0.7273483988171212,Sadness,0.7560503218883748,High Risk,i cant take this pointless anymore its pain and i want to suffering
P07612,2025-10-23,"I can't take this depressed anymore, it's hopeless and I want to suffering.",-0.6555434911505924,Sadness,0.9867511110925112,High Risk,i cant take this depressed anymore its hopeless and i want to suffering
P07486,2025-10-24,"I can't take this hurt myself anymore, it's pointless and I want to end it all.",-0.6474579826929454,Fear,0.9259288373902008,High Risk,i cant take this hurt myself anymore its pointless and i want to end it all
P09991,2025-10-26,"I can't take this hurt myself anymore, it's hopeless and I want to pointless.",-0.8145229044334332,Fear,0.7182638723179154,High Risk,i cant take this hurt myself anymore its hopeless and i want to pointless
P01814,2025-10-28,"I can't take this pain anymore, it's hopeless and I want to pointless.",-0.5007195967071857,Fear,0.920639058579305,High Risk,i cant take this pain anymore its hopeless and i want to pointless
P08342,2025-10-28,"I can't take this no way out anymore, it's end it all and I want to give up.",-0.9670670044164288,Fear,0.7909604414152848,High Risk,i cant take this no way out anymore its end it all and i want to give up
P03546,2025-10-31,"I can't take this depressed anymore, it's give up and I want to worthless.",-0.6716715216885774,Sadness,0.9012947023808556,High Risk,i cant take this depressed anymore its give up and i want to worthless
P06511,2025-11-04,Everything is end it all and I feel suffering.,-0.6743300295652448,Sadness,0.9777520324894312,High Risk,everything is end it all and i feel suffering
P08499,2025-11-04,"I can't take this pointless anymore, it's worthless and I want to suffering.",-0.8776730147785967,Fear,0.8602409857408998,High Risk,i cant take this pointless anymore its worthless and i want to suffering
P07015,2025-11-05,"I can't take this end it all anymore, it's worthless and I want to no way out.",-0.8194814965954796,Fear,0.9887924988840644,High Risk,i cant take this end it all anymore its worthless and i want to no way out
P03867,2025-11-07,Everything is end it all and I feel hurt myself.,-0.5719348898234771,Sadness,0.9129688326613672,High Risk,everything is end it all and i feel hurt myself
P06041,2025-11-07,"I can't take this suffering anymore, it's pain and I want to depressed.",-0.580238972138894,Sadness,0.7717600123507992,High Risk,i cant take this suffering anymore its pain and i want to depressed
P09433,2025-11-10,"I can't take this pain anymore, it's pointless and I want to worthless.",-0.8206897911915949,Fear,0.7261854619976394,High Risk,i cant take this pain anymore its pointless and i want to worthless
P00093,2025-11-10,"I can't take this worthless anymore, it's hopeless and I want to end it all.",-0.9419636797465418,Sadness,0.728247096480568,High Risk,i cant take this worthless anymore its hopeless and i want to end it all
P02305,2025-11-13,"I can't take this hopeless anymore, it's depressed and I want to pain.",-0.7448036393256467,Fear,0.8310864583251093,High Risk,i cant take this hopeless anymore its depressed and i want to pain
P02094,2025-11-14,Everything is worthless and I feel end it all.,-0.9403641639801285,Sadness,0.7445899646733655,High Risk,everything is worthless and i feel end it all
P08049,2025-11-15,"I can't take this give up anymore, it's hopeless and I want to suffering.",-0.6118240963661592,Fear,0.9747258318044698,High Risk,i cant take this give up anymore its hopeless and i want to suffering
P01055,2025-11-16,"I can't take this end it all anymore, it's depressed and I want to give up.",-0.7074607788968985,Sadness,0.7201702540271683,High Risk,i cant take this end it all anymore its depressed and i want to give up
P04781,2025-11-16,"I can't take this hopeless anymore, it's give up and I want to worthless.",-0.7380721964785887,Fear,0.8854601028593675,High Risk,i cant take this hopeless anymore its give up and i want to worthless
P00760,2025-11-18,"I can't take this no way out anymore, it's hopeless and I want to suffering.",-0.8858823182531504,Fear,0.8809875417144829,High Risk,i cant take this no way out anymore its hopeless and i want to suffering
P02188,2025-11-19,"I can't take this end it all anymore, it's hurt myself and I want to hopeless.",-0.5803960234802705,Sadness,0.9247473469529596,High Risk,i cant take this end it all anymore its hurt myself and i want to hopeless
P05796,2025-11-19,"I can't take this worthless anymore, it's no way out and I want to give up.",-0.5596905839191548,Sadness,0.7722729508692154,High Risk,i cant take this worthless anymore its no way out and i want to give up
P04548,2025-11-20,"I can't take this pain anymore, it's worthless and I want to pointless.",-0.8048554495803331,Sadness,0.961616029413848,High Risk,i cant take this pain anymore its worthless and i want to pointless
P00459,2025-11-23,Everything is hopeless and I feel depressed.,-0.9411754857632206,Sadness,0.7789337709732528,High Risk,everything is hopeless and i feel depressed
P04494,2025-11-24,"I can't take this suffering anymore, it's worthless and I want to pain.",-0.6733300377905946,Sadness,0.7652842073346476,High Risk,i cant take this suffering anymore its worthless and i want to pain
P09273,2025-11-24,"I can't take this depressed anymore, it's suffering and I want to pointless.",-0.8288267930220243,Sadness,0.7469382678466678,High Risk,i cant take this depressed anymore its suffering and i want to pointless
P02105,2025-11-25,"I can't take this hopeless anymore, it's hurt myself and I want to end it all.",-0.8164151871524887,Fear,0.8866949911745655,High Risk,i cant take this hopeless anymore its hurt myself and i want to end it all
P03260,2025-11-25,Everything is pointless and I feel end it all.,-0.5130322970059026,Sadness,0.7577589746314418,High Risk,everything is pointless and i feel end it all
P06991,2025-11-27,"I can't take this end it all anymore, it's give up and I want to pain.",-0.5214891951002786,Sadness,0.91569362415307,High Risk,i cant take this end it all anymore its give up and i want to pain
P09849,2025-11-27,"I can't take this pain anymore, it's hopeless and I want to depressed.",-0.9235503526416295,Sadness,0.9538022431335328,High Risk,i cant take this pain anymore its hopeless and i want to depressed
P07662,2025-11-30,"I can't take this end it all anymore, it's no way out and I want to hurt myself.",-0.9228887697355396,Fear,0.8556209307366982,High Risk,i cant take this end it all anymore its no way out and i want to hurt myself
P01870,2025-12-03,"I can't take this hurt myself anymore, it's give up and I want to suffering.",-0.7251576931717109,Fear,0.9421784947978752,High Risk,i cant take this hurt myself anymore its give up and i want to suffering
P04743,2025-12-07,"I can't take this give up anymore, it's depressed and I want to hurt myself.",-0.9668244140060096,Sadness,0.8846217032283312,High Risk,i cant take this give up anymore its depressed and i want to hurt myself
P07490,2025-12-07,"I can't take this give up anymore, it's pain and I want to worthless.",-0.9466411757237704,Sadness,0.9704407685182768,High Risk,i cant take this give up anymore its pain and i want to worthless
P01221,2025-12-10,"I can't take this give up anymore, it's hurt myself and I want to hopeless.",-0.9509961576096296,Fear,0.9467017334370542,High Risk,i cant take this give up anymore its hurt myself and i want to hopeless
P07511,2025-12-10,"I can't take this worthless anymore, it's pain and I want to hurt myself.",-0.5142979234165201,Sadness,0.8449674898995115,High Risk,i cant take this worthless anymore its pain and i want to hurt myself
P00905,2025-12-10,"I can't take this hurt myself anymore, it's worthless and I want to hopeless.",-0.5274429056219956,Fear,0.8816913667970234,High Risk,i cant take this hurt myself anymore its worthless and i want to hopeless
P01955,2025-12-16,"I can't take this pointless anymore, it's hopeless and I want to hurt myself.",-0.9952900720137774,Sadness,0.7852864867286378,High Risk,i cant take this pointless anymore its hopeless and i want to hurt myself
P07278,2025-12-17,"I can't take this give up anymore, it's hopeless and I want to pointless.",-0.6342890263192835,Sadness,0.9843085845676188,High Risk,i cant take this give up anymore its hopeless and i want to pointless
P09009,2025-12-18,"I can't take this end it all anymore, it's worthless and I want to hurt myself.",-0.8315873161771485,Fear,0.9377379977637992,High Risk,i cant take this end it all anymore its worthless and i want to hurt myself
P00267,2025-12-19,"I can't take this hurt myself anymore, it's pointless and I want to pain.",-0.9168583156219604,Sadness,0.7553112762036889,High Risk,i cant take this hurt myself anymore its pointless and i want to pain
P05046,2025-12-20,"I can't take this pointless anymore, it's no way out and I want to end it all.",-0.66187659396908,Fear,0.8318984597111772,High Risk,i cant take this pointless anymore its no way out and i want to end it all
P03671,2025-12-24,"I can't take this worthless anymore, it's depressed and I want to suffering.",-0.8467941663230267,Sadness,0.8513730903678401,High Risk,i cant take this worthless anymore its depressed and i want to suffering
P08874,2025-12-25,Everything is depressed and I feel worthless.,-0.701866432730811,Fear,0.8640416722625903,High Risk,everything is depressed and i feel worthless
P01308,2025-12-25,"I can't take this hurt myself anymore, it's end it all and I want to hopeless.",-0.6684268755123957,Fear,0.8590187365155197,High Risk,i cant take this hurt myself anymore its end it all and i want to hopeless
P01712,2025-12-27,"I can't take this pain anymore, it's no way out and I want to give up.",-0.6283235522149938,Sadness,0.998685717886812,High Risk,i cant take this pain anymore its no way out and i want to give up
P05260,2025-12-30,"I can't take this pointless anymore, it's worthless and I want to depressed.",-0.7467687076481637,Fear,0.9956214350441894,High Risk,i cant take this pointless anymore its worthless and i want to depressed
P09509,2025-12-30,"I can't take this no way out anymore, it's pointless and I want to hopeless.",-0.8173813289746223,Fear,0.7617348758148114,High Risk,i cant take this no way out anymore its pointless and i want to hopeless
P08364,2025-12-31,"I can't take this suffering anymore, it's hopeless and I want to worthless.",-0.6740730159115953,Sadness,0.9707319988412308,High Risk,i cant take this suffering anymore its hopeless and i want to worthless
P09610,2026-01-01,Everything is no way out and I feel depressed.,-0.6027646766319972,Fear,0.809848903784887,High Risk,everything is no way out and i feel depressed
P06003,2026-01-01,"I can't take this depressed anymore, it's hopeless and I want to pointless.",-0.7390923384743198,Sadness,0.7582005443245639,High Risk,i cant take this depressed anymore its hopeless and i want to pointless
P07461,2026-01-03,"I can't take this hurt myself anymore, it's hopeless and I want to give up.",-0.5810499745695061,Sadness,0.7430547124834785,High Risk,i cant take this hurt myself anymore its hopeless and i want to give up
P08942,2026-01-05,"I can't take this hopeless anymore, it's worthless and I want to pointless.",-0.6917909520410822,Sadness,0.7283079724781918,High Risk,i cant take this hopeless anymore its worthless and i want to pointless
P04604,2026-01-09,"I can't take this worthless anymore, it's suffering and I want to hopeless.",-0.7744269784431198,Sadness,0.9725338617071204,High Risk,i cant take this worthless anymore its suffering and i want to hopeless
P04477,2026-01-10,"I can't take this worthless anymore, it's pointless and I want to pain.",-0.9207292322041948,Fear,0.8681464118434306,High Risk,i cant take this worthless anymore its pointless and i want to pain
P07597,2026-01-11,"I can't take this end it all anymore, it's suffering and I want to give up.",-0.732995545129748,Fear,0.999231551466198,High Risk,i cant take this end it all anymore its suffering and i want to give up
P03076,2026-01-11,"I can't take this depressed anymore, it's worthless and I want to hopeless.",-0.849596919457283,Fear,0.8597043183863886,High Risk,i cant take this depressed anymore its worthless and i want to hopeless
P05368,2026-01-12,Everything is hopeless and I feel hurt myself.,-0.7270029322885125,Sadness,0.8483901589059752,High Risk,everything is hopeless and i feel hurt myself
P03222,2026-01-14,"I can't take this depressed anymore, it's suffering and I want to worthless.",-0.6077792289646355,Fear,0.8585056367653707,High Risk,i cant take this depressed anymore its suffering and i want to worthless
P08124,2026-01-16,"I can't take this pain anymore, it's hurt myself and I want to hopeless.",-0.8596768042955921,Sadness,0.8329305707487543,High Risk,i cant take this pain anymore its hurt myself and i want to hopeless
P04754,2026-01-16,"I can't take this depressed anymore, it's hopeless and I want to hurt myself.",-0.823459421299567,Fear,0.8892061564936949,High Risk,i cant take this depressed anymore its hopeless and i want to hurt myself
P02490,2026-01-16,Everything is no way out and I feel hopeless.,-0.717590418556802,Sadness,0.9625362977147482,High Risk,everything is no way out and i feel hopeless
P06568,2026-01-18,"I can't take this hopeless anymore, it's pointless and I want to end it all.",-0.7774773583425674,Fear,0.7377131633537414,High Risk,i cant take this hopeless anymore its pointless and i want to end it all
P06723,2026-01-20,"I can't take this no way out anymore, it's give up and I want to hopeless.",-0.5236266995037308,Sadness,0.9533460232967836,High Risk,i cant take this no way out anymore its give up and i want to hopeless
P00234,2026-01-21,"I can't take this suffering anymore, it's worthless and I want to pointless.",-0.6682313139916447,Sadness,0.9926623947048268,High Risk,i cant take this suffering anymore its worthless and i want to pointless
P02008,2026-01-24,"I can't take this suffering anymore, it's depressed and I want to pointless.",-0.7256828474027082,Sadness,0.7734146791071103,High Risk,i cant take this suffering anymore its depressed and i want to pointless
P07035,2026-01-24,"I can't take this worthless anymore, it's pain and I want to suffering.",-0.8882976876818868,Sadness,0.7916106532676102,High Risk,i cant take this worthless anymore its pain and i want to suffering
P03009,2026-01-26,"I can't take this pointless anymore, it's give up and I want to suffering.",-0.5376262620678192,Sadness,0.7319342766499324,High Risk,i cant take this pointless anymore its give up and i want to suffering
P07456,2026-01-26,"I can't take this suffering anymore, it's depressed and I want to hopeless.",-0.5739218958460304,Sadness,0.9690285538768804,High Risk,i cant take this suffering anymore its depressed and i want to hopeless
P09900,2026-01-27,"I can't take this hurt myself anymore, it's pain and I want to end it all.",-0.6997112360043267,Sadness,0.8900749106151405,High Risk,i cant take this hurt myself anymore its pain and i want to end it all
P02964,2026-01-29,Everything is give up and I feel worthless.,-0.8773549531781786,Sadness,0.8240419792365905,High Risk,everything is give up and i feel worthless
P06335,2026-01-30,"I can't take this hurt myself anymore, it's no way out and I want to hopeless.",-0.7635399415691103,Sadness,0.9676474399569444,High Risk,i cant take this hurt myself anymore its no way out and i want to hopeless
P06366,2026-02-02,"I can't take this give up anymore, it's end it all and I want to hurt myself.",-0.8489606003632516,Sadness,0.8608425783390834,High Risk,i cant take this give up anymore its end it all and i want to hurt myself
P03900,2026-02-02,"I can't take this no way out anymore, it's end it all and I want to suffering.",-0.96781255824248,Sadness,0.8468347596056618,High Risk,i cant take this no way out anymore its end it all and i want to suffering
P02986,2026-02-04,"I can't take this hopeless anymore, it's end it all and I want to pointless.",-0.5840559681216353,Fear,0.8353228215474578,High Risk,i cant take this hopeless anymore its end it all and i want to pointless
P05223,2026-02-06,"I can't take this end it all anymore, it's pain and I want to depressed.",-0.7557321900140539,Sadness,0.7756717657230856,High Risk,i cant take this end it all anymore its pain and i want to depressed
P05280,2026-02-07,Everything is hurt myself and I feel worthless.,-0.9939509891507738,Fear,0.7192498654333255,High Risk,everything is hurt myself and i feel worthless
P06491,2026-02-08,"I can't take this hurt myself anymore, it's hopeless and I want to pain.",-0.6940095682348867,Fear,0.9525997496998984,High Risk,i cant take this hurt myself anymore its hopeless and i want to pain
P04370,2026-02-09,"I can't take this hurt myself anymore, it's pain and I want to suffering.",-0.616246652302318,Sadness,0.8613197712349603,High Risk,i cant take this hurt myself anymore its pain and i want to suffering
P05065,2026-02-09,"I can't take this pain anymore, it's suffering and I want to end it all.",-0.654989931342359,Sadness,0.9150239148730231,High Risk,i cant take this pain anymore its suffering and i want to end it all
P06303,2026-02-09,"I can't take this worthless anymore, it's pointless and I want to give up.",-0.5350342005091773,Sadness,0.7954828946030458,High Risk,i cant take this worthless anymore its pointless and i want to give up
P00803,2026-02-11,"I can't take this pointless anymore, it's suffering and I want to end it all.",-0.965496203693592,Sadness,0.963848971218438,High Risk,i cant take this pointless anymore its suffering and i want to end it all
P01149,2026-02-13,"I can't take this hurt myself anymore, it's suffering and I want to give up.",-0.8640227203009007,Sadness,0.9772861212383984,High Risk,i cant take this hurt myself anymore its suffering and i want to give up
P00986,2026-02-16,"I can't take this give up anymore, it's end it all and I want to pointless.",-0.5066354492495757,Fear,0.7248210506854569,High Risk,i cant take this give up anymore its end it all and i want to pointless
P01038,2026-02-20,"I can't take this pain anymore, it's depressed and I want to end it all.",-0.9186045053968852,Fear,0.7818849984194464,High Risk,i cant take this pain anymore its depressed and i want to end it all
P07345,2026-02-20,"I can't take this hurt myself anymore, it's worthless and I want to depressed.",-0.7867686396380477,Fear,0.8137746671923247,High Risk,i cant take this hurt myself anymore its worthless and i want to depressed
P08618,2026-02-21,"I can't take this suffering anymore, it's hurt myself and I want to pointless.",-0.6893840047621052,Sadness,0.8495026087088926,High Risk,i cant take this suffering anymore its hurt myself and i want to pointless
P00327,2026-02-22,"I can't take this pain anymore, it's no way out and I want to suffering.",-0.5906602897500791,Fear,0.7320941916480875,High Risk,i cant take this pain anymore its no way out and i want to suffering
