post_id,date,text,sentiment_score,emotion,distress_score,risk_level
P03402,2025-08-10,Today was really anxious.,-0.16883382333043773,Disgust,0.5815426590408603,Medium Risk
P07693,2025-08-10,Everything is worthless and I feel give up.,-0.9162584570118797,Fear,0.8907168255130611,High Risk
P00280,2025-08-10,Feeling good today.,0.7270266933685738,Surprise,0.25489263191579475,Low Risk
P05617,2025-08-10,Feeling fun today.,0.8278946495951107,Neutral,0.048633322834496354,Low Risk
P00325,2025-08-10,Very working and fun.,0.20510869737346688,Happiness,0.2467707673502969,Low Risk
P03443,2025-08-10,Very sunny and dinner.,0.6006042197927888,Surprise,0.22059611814053476,Low Risk
P06863,2025-08-10,Today was really anxious.,0.0484361039561676,Fear,0.6868711006292159,Medium Risk
P08741,2025-08-10,Very fun and okay.,0.5749782791529863,Neutral,0.3635883512885967,Low Risk
P04829,2025-08-10,I am feeling so suffering. I just want to suffering.,-0.8322428269603397,Fear,0.9163762292289219,High Risk
P06684,2025-08-10,Very okay and going out.,0.5043458979909883,Neutral,0.024721148031613894,Low Risk
P05141,2025-08-11,Very fun and friends.,0.9206256001507405,Neutral,0.3221926773247641,Low Risk
P04003,2025-08-11,"I can't take this hopeless anymore, it's pain and I want to give up.",-0.9809231970323113,Sadness,0.9696178340831589,High Risk
P06629,2025-08-11,Feeling okay today.,0.7152757547489486,Neutral,0.22690786955101774,Low Risk
P05271,2025-08-11,Today was really struggling.,-0.2752026717225195,Sadness,0.5984017925165748,Medium Risk
P09512,2025-08-11,"I can't take this hurt myself anymore, it's worthless and I want to end it all.",-0.7377476551397105,Sadness,0.8228302806856806,High Risk
P09291,2025-08-11,Feeling happy today.,0.5869517849993684,Surprise,0.2993208875620907,Low Risk
P09246,2025-08-11,Very sunny and dinner.,0.876883055851517,Neutral,0.14683262680358852,Low Risk
P06512,2025-08-11,Feeling sunny today.,0.5153520694113063,Neutral,0.3420783224787915,Low Risk
P02883,2025-08-11,I am heavy and anxious lately.,-0.0859433275055122,Fear,0.4535194755785743,Medium Risk
P05185,2025-08-11,Feeling working today.,0.42323390970420816,Neutral,0.20233327186264094,Low Risk
P08025,2025-08-11,Feeling working today.,0.4126544721694358,Surprise,0.35805309891762394,Low Risk
P06751,2025-08-11,Today was really heavy.,-0.4336290475685503,Anger,0.6623319956201148,Medium Risk
P07508,2025-08-11,Very working and going out.,0.810746421718308,Happiness,0.2812288087628584,Low Risk
P07481,2025-08-11,I am stressed and lonely lately.,0.07059962203134651,Sadness,0.6281755512032609,Medium Risk
P00407,2025-08-11,Feeling fun today.,0.2852744242463926,Surprise,0.39976549030826664,Low Risk
P08073,2025-08-11,"I can't take this pointless anymore, it's suffering and I want to depressed.",-0.5712208016759084,Sadness,0.7118652188008765,High Risk
P01625,2025-08-11,I am dark and overwhelmed lately.,-0.185226115971396,Fear,0.6208106201278196,Medium Risk
P07170,2025-08-11,I am dark and sad lately.,-0.25928370171554393,Sadness,0.5579966848488865,Medium Risk
P08649,2025-08-11,Today was really stressed.,-0.002263038930246486,Anger,0.48238430044468994,Medium Risk
P00291,2025-08-11,Feeling good today.,0.9087821985889497,Surprise,0.3506661511449798,Low Risk
P09872,2025-08-11,Very dinner and happy.,0.8791936361903334,Neutral,0.1994238602069549,Low Risk
P08069,2025-08-11,Today was really struggling.,-0.12094714226208009,Fear,0.561849564402614,Medium Risk
P07665,2025-08-11,Very okay and good.,0.9077947078720179,Happiness,0.1274233032752334,Low Risk
P08877,2025-08-11,Feeling dinner today.,0.4721897054905104,Surprise,0.33863734292008024,Low Risk
P01999,2025-08-11,I am struggling and stressed lately.,-0.3985472310233496,Anger,0.5815213760313231,Medium Risk
P01582,2025-08-11,I am overwhelmed and lonely lately.,0.027604123593490737,Fear,0.4698637438455445,Medium Risk
P01947,2025-08-11,Feeling sunny today.,0.5135984351113188,Happiness,0.3067073425353343,Low Risk
P01036,2025-08-11,I am tired and anxious lately.,0.08420025317893931,Fear,0.6954537231901281,Medium Risk
P01422,2025-08-11,Feeling good today.,0.42768030584374483,Happiness,0.11408232107216564,Low Risk
P00132,2025-08-11,Very fun and sunny.,0.6221608872690398,Neutral,0.36764628611146377,Low Risk
P09619,2025-08-11,Feeling good today.,0.39653582058222486,Surprise,0.11751032280044482,Low Risk
P00145,2025-08-11,I am heavy and struggling lately.,-0.08410849925350544,Fear,0.5178968346936578,Medium Risk
P00571,2025-08-12,"I can't take this hopeless anymore, it's give up and I want to depressed.",-0.7708496792356718,Sadness,0.8285891640911427,High Risk
P06011,2025-08-12,Today was really heavy.,-0.06891472590384473,Sadness,0.6163195321908661,Medium Risk
P00834,2025-08-12,Feeling okay today.,0.7417219299661391,Neutral,0.126619866107148,Low Risk
P09884,2025-08-12,Feeling friends today.,0.2612508917319219,Surprise,0.02385282325528384,Low Risk
P01797,2025-08-12,I am lonely and stressed lately.,0.06802615740617723,Anger,0.6555907760667525,Medium Risk
P05920,2025-08-12,Feeling fun today.,0.8365082337387737,Surprise,0.06684994460751974,Low Risk
P02617,2025-08-12,Very okay and fun.,0.8031501475531393,Surprise,0.12213035961330654,Low Risk
P00406,2025-08-12,Very movie and okay.,0.952700285070452,Surprise,0.1575457622616634,Low Risk
P02020,2025-08-12,Very movie and okay.,0.2003212352202719,Neutral,0.03169984245197153,Low Risk
P07813,2025-08-12,Very dinner and movie.,0.7035871231917254,Neutral,0.09291507520333649,Low Risk
P01286,2025-08-12,I am sad and stressed lately.,0.1382730400802641,Anger,0.6835072193741706,Medium Risk
P02461,2025-08-12,Feeling going out today.,0.23590481317817444,Happiness,0.2102317496248967,Low Risk
P00302,2025-08-12,Feeling going out today.,0.6806387571537584,Surprise,0.2453645556842831,Low Risk
P03869,2025-08-12,Feeling okay today.,0.8437372942844468,Surprise,0.15164956428208867,Low Risk
P00532,2025-08-12,Feeling okay today.,0.9970674701017979,Neutral,0.17944425238181705,Low Risk
P00809,2025-08-12,Very friends and happy.,0.24370753600077785,Surprise,0.08022410042919317,Low Risk
P02112,2025-08-12,Feeling going out today.,0.8483492684925003,Neutral,0.09252567290491741,Low Risk
P07420,2025-08-12,Very going out and working.,0.6858892146052582,Surprise,0.176975675671524,Low Risk
P05014,2025-08-12,Feeling fun today.,0.9289468714459437,Happiness,0.32386093282818074,Low Risk
P01137,2025-08-12,I am tired and overwhelmed lately.,-0.04470232582329503,Sadness,0.5817990901813076,Medium Risk
P07327,2025-08-12,Feeling movie today.,0.6026480247047592,Happiness,0.28106127796206887,Low Risk
P08318,2025-08-12,Feeling movie today.,0.45890974019219133,Neutral,0.3565087355352379,Low Risk
P05991,2025-08-12,Very dinner and fun.,0.9533876239057795,Neutral,0.2438481135195524,Low Risk
P05482,2025-08-12,Feeling dinner today.,0.4008410595514123,Happiness,0.16541620909739552,Low Risk
P00149,2025-08-12,Feeling going out today.,0.7808966752574784,Surprise,0.33985895627096463,Low Risk
P02996,2025-08-12,I am overwhelmed and stressed lately.,-0.16277091918971298,Sadness,0.6120295845584893,Medium Risk
P00851,2025-08-12,"I can't take this suffering anymore, it's depressed and I want to end it all.",-0.9622081930729665,Fear,0.7205002314536813,High Risk
P06497,2025-08-12,Today was really stressed.,0.038765141949060555,Disgust,0.6805350230497471,Medium Risk
P01469,2025-08-13,Very friends and movie.,0.4633844922731156,Neutral,0.3564560367174038,Low Risk
P05529,2025-08-13,Very movie and dinner.,0.9704344179153717,Surprise,0.1283460180095879,Low Risk
P02032,2025-08-13,I am tired and overwhelmed lately.,0.05250345827397329,Anger,0.44543728672012434,Medium Risk
P00253,2025-08-13,Today was really lonely.,0.07757513199586186,Fear,0.5770884827544422,Medium Risk
P09680,2025-08-13,Feeling movie today.,0.920346581953128,Happiness,0.24482527044875285,Low Risk
P01842,2025-08-13,Very friends and okay.,0.7543027421573218,Surprise,0.29731779008963066,Low Risk
P05469,2025-08-13,Today was really dark.,0.18039089803697006,Fear,0.615521883309508,Medium Risk
P03621,2025-08-13,Feeling happy today.,0.63915094281494,Surprise,0.17302970600134027,Low Risk
P01442,2025-08-13,I am lonely and stressed lately.,0.18387588228863572,Anger,0.6254269952593907,Medium Risk
P06175,2025-08-13,Very sunny and working.,0.4212518499324997,Happiness,0.22146921667184435,Low Risk
P05976,2025-08-13,Today was really dark.,-0.4137276094247966,Sadness,0.4302747950663258,Medium Risk
P02124,2025-08-13,Everything is give up and I feel end it all.,-0.7749878802360988,Fear,0.7138785752019999,High Risk
P03744,2025-08-13,"I can't take this no way out anymore, it's hopeless and I want to depressed.",-0.6330649563935793,Sadness,0.8973335221714536,High Risk
P03302,2025-08-13,Feeling good today.,0.2266036857700865,Neutral,0.3747095798092008,Low Risk
P08306,2025-08-13,Feeling okay today.,0.9046565354370801,Neutral,0.29376437186827536,Low Risk
P06258,2025-08-13,Very sunny and movie.,0.4665633857006872,Happiness,0.39765175257990903,Low Risk
P08737,2025-08-13,I am dark and heavy lately.,-0.1713571179866033,Sadness,0.4645320642384363,Medium Risk
P00812,2025-08-13,Very movie and good.,0.7125084742420693,Happiness,0.3393701516362099,Low Risk
P04112,2025-08-13,Very sunny and movie.,0.36855033362424117,Happiness,0.11597483746495114,Low Risk
P08597,2025-08-13,Feeling good today.,0.6156504320965883,Happiness,0.18287001102144745,Low Risk
P02272,2025-08-13,Feeling happy today.,0.35583504211514144,Surprise,0.07955668117520696,Low Risk
P03435,2025-08-13,I am lonely and dark lately.,-0.11705714964096164,Anger,0.561136224486022,Medium Risk
P01594,2025-08-13,Today was really stressed.,-0.24387049096753471,Anger,0.6031372790447691,Medium Risk
P05342,2025-08-13,Everything is no way out and I feel pain.,-0.5123494100500239,Sadness,0.8576784969485121,High Risk
P03636,2025-08-14,Feeling working today.,0.7228485804361544,Surprise,0.10138147754814586,Low Risk
P07751,2025-08-14,Feeling going out today.,0.753809523209573,Happiness,0.3144794307340113,Low Risk
P07558,2025-08-14,Very good and working.,0.9301690634913395,Neutral,0.08052578037265415,Low Risk
P08487,2025-08-14,Feeling happy today.,0.33420316469242894,Happiness,0.10117566756979596,Low Risk
P02098,2025-08-14,Very fun and friends.,0.5671757744522791,Happiness,0.10103440267388969,Low Risk
P00121,2025-08-14,Everything is pain and I feel suffering.,-0.64951543427044,Fear,0.8189954805862756,High Risk
P06109,2025-08-14,Very okay and fun.,0.20521305255350022,Happiness,0.3131605797824395,Low Risk
P02352,2025-08-14,Today was really struggling.,0.1697702694136144,Disgust,0.6228696442295296,Medium Risk
P06085,2025-08-14,"I can't take this end it all anymore, it's hopeless and I want to suffering.",-0.7446790757354707,Fear,0.978238384073028,High Risk
P04509,2025-08-14,Feeling fun today.,0.23658129180981816,Happiness,0.3812297288888251,Low Risk
P00479,2025-08-14,Today was really struggling.,-0.28770739670268314,Fear,0.45332991635537445,Medium Risk
P09434,2025-08-14,Very happy and friends.,0.3471978090288512,Happiness,0.3817756546239223,Low Risk
P02174,2025-08-14,Very friends and movie.,0.9247551743410116,Neutral,0.2524136702848196,Low Risk
P02238,2025-08-14,Very okay and working.,0.310922023290643,Happiness,0.04511876754663078,Low Risk
P00717,2025-08-14,I am sad and tired lately.,-0.1664941095593459,Sadness,0.5646941348324925,Medium Risk
P05703,2025-08-14,Today was really heavy.,-0.2928387343331688,Disgust,0.5259801515414307,Medium Risk
P03044,2025-08-14,Today was really heavy.,0.0400825201186642,Sadness,0.456145657779679,Medium Risk
P09843,2025-08-14,Today was really overwhelmed.,-0.1874045841968257,Anger,0.5870594959732334,Medium Risk
P08528,2025-08-14,Feeling sunny today.,0.5405481912947471,Surprise,0.39201717312618856,Low Risk
P02180,2025-08-14,Feeling fun today.,0.38925434016888005,Happiness,0.026896253620814648,Low Risk
P04427,2025-08-14,I am sad and lonely lately.,-0.47260742186129845,Disgust,0.5481072564908049,Medium Risk
P06803,2025-08-14,"I can't take this hurt myself anymore, it's depressed and I want to pointless.",-0.5521286159006219,Fear,0.9591610442893737,High Risk
P03329,2025-08-14,Today was really struggling.,-0.024561781253404302,Fear,0.5161466182161949,Medium Risk
P09345,2025-08-14,Feeling fun today.,0.6078467220910593,Neutral,0.1021398234137227,Low Risk
P02631,2025-08-14,Feeling working today.,0.5572815208853248,Surprise,0.32527285891378455,Low Risk
P05423,2025-08-14,Feeling movie today.,0.6856463940045523,Neutral,0.3045063344393814,Low Risk
P03098,2025-08-14,Very fun and sunny.,0.5754258224961931,Neutral,0.34496174091723564,Low Risk
P09185,2025-08-14,Very going out and good.,0.7841288038746494,Happiness,0.28279453136105664,Low Risk
P09789,2025-08-14,Feeling okay today.,0.7078793643246752,Happiness,0.3187249446345232,Low Risk
P07608,2025-08-14,Feeling happy today.,0.9159412121116033,Surprise,0.16179325807911016,Low Risk
P00395,2025-08-14,Feeling working today.,0.947100014022324,Happiness,0.04132358284960627,Low Risk
P00394,2025-08-14,I am struggling and tired lately.,-0.46381221393093114,Sadness,0.43663297420300806,Medium Risk
P08070,2025-08-15,Feeling fun today.,0.6369699995814238,Happiness,0.1662725881695315,Low Risk
P04941,2025-08-15,Very dinner and sunny.,0.33904076363085434,Happiness,0.11104779984775535,Low Risk
P07382,2025-08-15,Very dinner and sunny.,0.6835069548627881,Happiness,0.16903302748156485,Low Risk
P04991,2025-08-15,Very friends and okay.,0.5209839996893535,Neutral,0.04429464980416813,Low Risk
P03566,2025-08-15,Feeling friends today.,0.3565588314424317,Surprise,0.059542721579976116,Low Risk
P01097,2025-08-15,I am dark and struggling lately.,-0.3803445183054062,Disgust,0.5326756829558678,Medium Risk
P00738,2025-08-15,Feeling okay today.,0.5661596841274352,Surprise,0.2537696581146335,Low Risk
P07664,2025-08-15,I am feeling so suffering. I just want to suffering.,-0.8884730226469049,Sadness,0.8859204509058419,High Risk
P06453,2025-08-15,Very working and sunny.,0.4379210341207765,Happiness,0.38452042775829276,Low Risk
P00911,2025-08-15,"I can't take this hurt myself anymore, it's hopeless and I want to depressed.",-0.6382781688225441,Fear,0.9257914882215508,High Risk
P09996,2025-08-15,I am stressed and overwhelmed lately.,-0.24607275837825138,Fear,0.6732232884283795,Medium Risk
P06813,2025-08-15,Very going out and good.,0.4838007487570214,Happiness,0.3806433138934247,Low Risk
P00992,2025-08-15,Feeling sunny today.,0.6594300600721688,Neutral,0.3967091523916998,Low Risk
P06971,2025-08-15,Feeling movie today.,0.34904573929227745,Happiness,0.21492667809321908,Low Risk
P04663,2025-08-15,I am heavy and anxious lately.,-0.42724527391938844,Disgust,0.5250041141294314,Medium Risk
P08293,2025-08-15,Very okay and friends.,0.41024070183051126,Surprise,0.15291631540830877,Low Risk
P07775,2025-08-15,I am lonely and heavy lately.,-0.09047056629868039,Disgust,0.5613137557828869,Medium Risk
P00279,2025-08-15,"I can't take this worthless anymore, it's give up and I want to hopeless.",-0.5209146034980348,Sadness,0.9196674659228683,High Risk
P01088,2025-08-15,Feeling sunny today.,0.6112763540410078,Happiness,0.3606332021148271,Low Risk
P04073,2025-08-15,I am overwhelmed and heavy lately.,0.12936227197241512,Sadness,0.6508338414783063,Medium Risk
P05568,2025-08-15,Today was really struggling.,-0.45658258725305184,Anger,0.49019556190154917,Medium Risk
P01711,2025-08-15,Today was really overwhelmed.,0.007350882470870235,Disgust,0.45620403739803667,Medium Risk
P08012,2025-08-15,Today was really heavy.,-0.41503124053191864,Sadness,0.430483645510364,Medium Risk
P03294,2025-08-15,Feeling okay today.,0.48910608925243404,Neutral,0.36120043406059854,Low Risk
P09375,2025-08-15,Very fun and happy.,0.9272361038011168,Neutral,2.2146702951975074e-06,Low Risk
P04644,2025-08-15,Feeling fun today.,0.35643871868488175,Neutral,0.13134294093088217,Low Risk
P02826,2025-08-15,Very dinner and happy.,0.5563821464666767,Surprise,0.18473377382424336,Low Risk
P01886,2025-08-15,Today was really struggling.,0.010468174368297611,Anger,0.6335017687202675,Medium Risk
P01861,2025-08-15,Very going out and working.,0.7927065653775884,Neutral,0.1435474763975435,Low Risk
P04362,2025-08-15,Feeling sunny today.,0.415386542859453,Surprise,0.11639020229954618,Low Risk
P02684,2025-08-15,Feeling good today.,0.9635212078648527,Surprise,0.27964248215987914,Low Risk
P06116,2025-08-15,Today was really anxious.,-0.1177118333417459,Disgust,0.6391503316676121,Medium Risk
P08870,2025-08-16,I am feeling so depressed. I just want to depressed.,-0.6782474894390058,Sadness,0.9536850300668724,High Risk
P07928,2025-08-16,Feeling dinner today.,0.23189623158748995,Surprise,0.28406311250689237,Low Risk
P02084,2025-08-16,I am heavy and lonely lately.,-0.07748994863925612,Sadness,0.6550953124472796,Medium Risk
P08167,2025-08-16,Feeling happy today.,0.9482754469261345,Happiness,0.22066092952769434,Low Risk
P02409,2025-08-16,Very happy and movie.,0.5296748877060313,Neutral,0.3595261499225387,Low Risk
P02544,2025-08-16,Feeling sunny today.,0.34828318057747965,Surprise,0.05391431396697524,Low Risk
P08912,2025-08-16,Feeling dinner today.,0.33698335493590914,Neutral,0.2076194870907557,Low Risk
P05531,2025-08-16,Today was really overwhelmed.,-0.0031629012409125634,Fear,0.4257935190625125,Medium Risk
P01227,2025-08-16,Everything is pointless and I feel hurt myself.,-0.8570497331143988,Sadness,0.7012562330883874,High Risk
P00721,2025-08-16,Very friends and dinner.,0.3935453442524237,Surprise,0.3290139177536787,Low Risk
P09241,2025-08-16,Today was really heavy.,-0.27001592088624926,Anger,0.595919800862474,Medium Risk
P03225,2025-08-16,Feeling working today.,0.40612494144575584,Happiness,0.15401649513616467,Low Risk
P05075,2025-08-16,Feeling friends today.,0.3242962847494657,Happiness,0.20497546979520662,Low Risk
P03212,2025-08-16,Very sunny and good.,0.7433030650678896,Neutral,0.20983423162940973,Low Risk
P09340,2025-08-16,Very sunny and happy.,0.9826364879917915,Surprise,0.11549174430095724,Low Risk
P04455,2025-08-16,I am dark and tired lately.,-0.32683692632708183,Anger,0.46305553108646313,Medium Risk
P07165,2025-08-16,I am feeling so end it all. I just want to end it all.,-0.5261062426060232,Fear,0.7305700074674918,High Risk
P08282,2025-08-16,I am struggling and overwhelmed lately.,0.16533170140568176,Fear,0.639229846496128,Medium Risk
P08616,2025-08-16,Very sunny and working.,0.9459883414133075,Surprise,0.02046622944458445,Low Risk
P01386,2025-08-16,I am feeling so no way out. I just want to no way out.,-0.8210194027336177,Sadness,0.8989932128512006,High Risk
P06431,2025-08-16,Very movie and going out.,0.881176811109502,Neutral,0.1923469834544903,Low Risk
P00517,2025-08-16,Feeling okay today.,0.7827925417292907,Neutral,0.07223783927012035,Low Risk
P07578,2025-08-16,Very good and movie.,0.6812429197148144,Neutral,0.09799538901917618,Low Risk
P03793,2025-08-17,Feeling sunny today.,0.7160779565141226,Neutral,0.1525347907660672,Low Risk
P06369,2025-08-17,Very dinner and friends.,0.5188807643527236,Neutral,0.3525563994547588,Low Risk
P04793,2025-08-17,Very fun and working.,0.8559057050075582,Surprise,0.09316582435561337,Low Risk
P00283,2025-08-17,Very movie and sunny.,0.3444602761018668,Happiness,0.18928404723253336,Low Risk
P03014,2025-08-17,Feeling movie today.,0.2777317455727724,Neutral,0.27079984214631436,Low Risk
P00548,2025-08-17,Today was really tired.,-0.009823628388835326,Anger,0.649509113102732,Medium Risk
P08954,2025-08-17,Very going out and movie.,0.912178490769749,Surprise,0.0349920800171021,Low Risk
P02054,2025-08-17,Everything is end it all and I feel pointless.,-0.8256987652785772,Sadness,0.8949591765107725,High Risk
P04615,2025-08-17,Feeling dinner today.,0.7471842660481516,Neutral,0.1660181975815601,Low Risk
P06414,2025-08-17,Today was really stressed.,-0.3139256214941626,Fear,0.5300226201140429,Medium Risk
P06695,2025-08-17,Very happy and okay.,0.6935436840556373,Neutral,0.3652506299028139,Low Risk
P09985,2025-08-17,I am dark and heavy lately.,-0.26131501682048974,Disgust,0.4073390983357218,Medium Risk
P09092,2025-08-17,I am dark and sad lately.,0.14945446665437634,Fear,0.5854055015458545,Medium Risk
P09620,2025-08-17,Feeling working today.,0.7439060281187786,Neutral,0.30391404805552974,Low Risk
P01800,2025-08-17,Feeling friends today.,0.7199616785327112,Happiness,0.24880367552359225,Low Risk
P06061,2025-08-17,Very okay and happy.,0.39672243405061336,Happiness,0.3504070678603104,Low Risk
P04027,2025-08-17,Very happy and fun.,0.2319457514124874,Happiness,0.042117143302378014,Low Risk
P02806,2025-08-17,Today was really tired.,0.09290842477235839,Anger,0.689632666221613,Medium Risk
P03168,2025-08-17,Feeling movie today.,0.40310720876885453,Neutral,0.29320968594546326,Low Risk
P03326,2025-08-17,Very dinner and okay.,0.9742497095932185,Happiness,0.05488592478560972,Low Risk
P06759,2025-08-17,Very fun and happy.,0.3927884716370357,Happiness,0.3793842577211731,Low Risk
P08456,2025-08-17,Very movie and sunny.,0.634010319231052,Neutral,0.3549711817992368,Low Risk
P08915,2025-08-17,Feeling happy today.,0.5025986342878783,Neutral,0.1599723452257673,Low Risk
P00380,2025-08-17,Today was really struggling.,0.04320014492480062,Disgust,0.6727097561996922,Medium Risk
P05753,2025-08-17,Very happy and fun.,0.662156470152124,Happiness,0.1742479251079798,Low Risk
P07986,2025-08-17,I am lonely and anxious lately.,-0.25387967186948657,Fear,0.5764573559206427,Medium Risk
P03415,2025-08-17,Feeling happy today.,0.7171444623936025,Surprise,0.3959469936151574,Low Risk
P07094,2025-08-17,Today was really heavy.,-0.07589320674167815,Fear,0.6583497288115551,Medium Risk
P08346,2025-08-17,Feeling dinner today.,0.7002547766528417,Happiness,0.27123180407637254,Low Risk
P06871,2025-08-17,Very friends and sunny.,0.34210898123543676,Happiness,0.15815699113485093,Low Risk
P07274,2025-08-18,Feeling okay today.,0.2131254082094361,Surprise,0.3937862521097123,Low Risk
P05389,2025-08-18,Today was really tired.,-0.1774310414172522,Fear,0.48145497331992143,Medium Risk
P06416,2025-08-18,Very fun and friends.,0.9011027440541375,Neutral,0.061245412362293375,Low Risk
P09328,2025-08-18,Today was really struggling.,0.1959455929342353,Sadness,0.6563702284404249,Medium Risk
P09951,2025-08-18,I am struggling and tired lately.,-0.05296310050303982,Sadness,0.6045101472748401,Medium Risk
P03110,2025-08-18,Feeling movie today.,0.795531771228454,Surprise,0.061382732843264835,Low Risk
P07467,2025-08-18,I am heavy and overwhelmed lately.,-0.0686004578347833,Disgust,0.6463062013814822,Medium Risk
P08205,2025-08-18,Feeling sunny today.,0.8312407544389246,Neutral,0.23873468479837673,Low Risk
P07435,2025-08-18,Feeling okay today.,0.6333672198991352,Surprise,0.21018464041436064,Low Risk
P01313,2025-08-18,Today was really heavy.,-0.4988493700212852,Fear,0.4164198120774958,Medium Risk
P05877,2025-08-18,"I can't take this hopeless anymore, it's pain and I want to suffering.",-0.9610249652845406,Sadness,0.8147542673416892,High Risk
P02063,2025-08-18,Very dinner and good.,0.3569874253502845,Happiness,0.07520628687851559,Low Risk
P09193,2025-08-18,Very okay and sunny.,0.5093298024174732,Happiness,0.37246882453525076,Low Risk
P02286,2025-08-18,Very working and okay.,0.8970215904969259,Surprise,0.06524587004667151,Low Risk
P02811,2025-08-18,I am lonely and struggling lately.,-0.47497612387389476,Fear,0.4072720777067169,Medium Risk
P02619,2025-08-19,Very happy and dinner.,0.613968807507433,Happiness,0.08522294029320246,Low Risk
P06289,2025-08-19,Today was really anxious.,-0.03526993551859625,Sadness,0.6820027978561979,Medium Risk
P04685,2025-08-19,I am overwhelmed and stressed lately.,-0.4290651611071821,Sadness,0.4936275747721246,Medium Risk
P02909,2025-08-19,I am feeling so give up. I just want to give up.,-0.7819792085435249,Fear,0.9559040676963777,High Risk
P08804,2025-08-19,"I can't take this give up anymore, it's hurt myself and I want to depressed.",-0.5138885292803257,Fear,0.8544175856931601,High Risk
P01692,2025-08-19,Feeling good today.,0.42075906252575007,Happiness,0.08239527367538929,Low Risk
P06046,2025-08-19,Feeling dinner today.,0.20969221608768188,Happiness,0.13647276456334648,Low Risk
P02835,2025-08-19,Very working and okay.,0.6783435414558641,Neutral,0.12858499117912178,Low Risk
P02611,2025-08-19,"I can't take this give up anymore, it's suffering and I want to hopeless.",-0.7099807560495388,Sadness,0.770622174652458,High Risk
P03238,2025-08-19,I am dark and struggling lately.,-0.2179190399136241,Disgust,0.4858558740052402,Medium Risk
P04769,2025-08-19,Very going out and okay.,0.9321549691396533,Happiness,0.061078724178624325,Low Risk
P05052,2025-08-19,I am dark and anxious lately.,-0.4540166994615473,Fear,0.5696458850002509,Medium Risk
P05356,2025-08-19,Feeling movie today.,0.47492686373018805,Neutral,0.2540204280809957,Low Risk
P06663,2025-08-19,I am struggling and dark lately.,-0.49064406576774877,Sadness,0.506860879152913,Medium Risk
P02924,2025-08-19,Feeling sunny today.,0.545817030230535,Surprise,0.30569824834095205,Low Risk
P05129,2025-08-19,Today was really anxious.,-0.4045269722499991,Sadness,0.5552396660961179,Medium Risk
P03963,2025-08-19,Feeling fun today.,0.4397534126996517,Surprise,0.3799197413848012,Low Risk
P02216,2025-08-19,Very working and friends.,0.9160800232529955,Neutral,0.03375517915799482,Low Risk
P09602,2025-08-19,Very okay and fun.,0.8360301886665005,Happiness,0.1904951533405561,Low Risk
P09782,2025-08-19,I am dark and stressed lately.,-0.06806412654857408,Disgust,0.6381642004538448,Medium Risk
P00355,2025-08-19,Today was really struggling.,-0.3305684888962308,Sadness,0.5712713505532493,Medium Risk
P01636,2025-08-19,Very dinner and good.,0.55320313862494,Happiness,0.22634071496426877,Low Risk
P03928,2025-08-19,I am tired and struggling lately.,-0.04017473574172081,Disgust,0.6268049747395545,Medium Risk
P03626,2025-08-19,Feeling dinner today.,0.980681663474871,Surprise,0.3358497983446243,Low Risk
P01322,2025-08-19,I am tired and stressed lately.,-0.18907161518514343,Fear,0.644521630202742,Medium Risk
P09146,2025-08-19,Feeling happy today.,0.6774144252188721,Neutral,0.06490373427772976,Low Risk
P09278,2025-08-19,Everything is suffering and I feel end it all.,-0.8242131093079652,Fear,0.7590523303979693,High Risk
P01957,2025-08-19,I am overwhelmed and stressed lately.,-0.18595718586758608,Sadness,0.6588892139426425,Medium Risk
P07342,2025-08-19,"I can't take this worthless anymore, it's suffering and I want to pain.",-0.8024259958831732,Sadness,0.8555385249039421,High Risk
P05272,2025-08-20,Very movie and going out.,0.8882802678468453,Surprise,0.38617759475094005,Low Risk
P09974,2025-08-20,Feeling going out today.,0.7805468431177818,Happiness,0.3005218804839176,Low Risk
P05376,2025-08-20,Very sunny and good.,0.9288401205710171,Happiness,0.035261857700919656,Low Risk
P08356,2025-08-20,Very fun and sunny.,0.9081470954533952,Surprise,0.22441549008922912,Low Risk
P07377,2025-08-20,Feeling okay today.,0.8309746260178226,Surprise,0.15524747628815017,Low Risk
P03361,2025-08-20,"I can't take this hurt myself anymore, it's worthless and I want to pointless.",-0.9651635677882061,Sadness,0.883644946484017,High Risk
P03528,2025-08-20,Very good and happy.,0.5417624218254677,Neutral,0.091044231456709,Low Risk
P08029,2025-08-20,Very good and okay.,0.31819672701935825,Surprise,0.17585830056989493,Low Risk
P08459,2025-08-20,Very dinner and movie.,0.24820583269738689,Neutral,0.1968799912477661,Low Risk
P08028,2025-08-20,Very dinner and okay.,0.21103016363564076,Neutral,0.027687466963755236,Low Risk
P07545,2025-08-20,Very working and good.,0.707748491493762,Surprise,0.022091119444874296,Low Risk
P06809,2025-08-20,I am feeling so pointless. I just want to pointless.,-0.5982960867051821,Fear,0.9439639857048424,High Risk
P05824,2025-08-20,Feeling good today.,0.9276501281020575,Neutral,0.19315004878907588,Low Risk
P02927,2025-08-20,Everything is pain and I feel pointless.,-0.7015715696077545,Fear,0.8007359750508508,High Risk
P02488,2025-08-20,Very working and going out.,0.8252185036264537,Neutral,0.39483294560238813,Low Risk
P01741,2025-08-20,Very working and okay.,0.3524608372137551,Surprise,0.3370152917594548,Low Risk
P08087,2025-08-20,Today was really anxious.,-0.2805357474328869,Disgust,0.4557723506061862,Medium Risk
